TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
4635.699,877.241,287.493,-262.3,21822.5,-16843.75,-17377.5,-135.28,-161.12,-153.52
4635.749,886.33,320.677,-251.32,19206.25,-4173.75,-17246.25,-115.52,-161.12,-145.92
4635.799,898.53,356.301,-291.214,28455.0,9003.75,-17421.25,-123.12,-180.88,-126.16
4635.849,851.743,390.888,-252.784,20343.75,9931.25,-16922.5,-121.6,-185.44,-145.92
4635.899,860.71,383.812,-247.66,14105.0,9765.0,-15023.75,-126.16,-179.36,-124.64
4635.949,868.152,369.66,-221.43,11462.5,13160.0,-12958.75,-115.52,-190.0,-138.32
4635.999,942.145,433.222,-240.035,18611.25,44073.75,-19696.25,-115.52,-205.2,-155.04
4636.049,828.441,466.223,-142.252,2117.5,40845.0,-14000.0,-109.44,-206.72,-150.48
4636.099,866.566,444.568,-142.252,-7962.5,41028.75,-5005.0,-101.84,-211.28,-173.28
4636.149,855.464,465.735,-59.536,-7455.0,33258.75,-1400.0,-103.36,-211.28,-183.92
4636.199,902.19,454.084,-49.715,-14708.75,23275.0,3351.25,-104.88,-208.24,-202.16
4636.249,877.058,425.597,-14.091,-12538.75,26390.0,7866.25,-101.84,-211.28,-214.32
4636.2991,905.972,416.203,-31.11,-10605.0,15898.75,7840.0,-114.0,-194.56,-220.4
4636.349,883.219,377.529,11.956,-11637.5,15058.75,9712.5,-85.12,-194.56,-223.44
4636.3991,906.216,382.958,-26.84,-8820.0,9091.25,9870.0,-103.36,-194.56,-228.0
4636.449,911.34,360.266,6.954,-8155.0,-4480.0,10193.75,-98.8,-190.0,-231.04
4636.499,905.667,372.344,-27.755,-18550.0,14918.75,6676.25,-91.2,-186.96,-237.12
4636.549,935.069,346.541,-16.714,-10185.0,-7367.5,9213.75,-95.76,-182.4,-238.64
4636.599,912.377,309.087,0.549,-12617.5,6728.75,7376.25,-97.28,-162.64,-234.08
4636.649,943.792,342.271,-26.901,-9773.75,2336.25,3902.5,-100.32,-176.32,-231.04
4636.699,889.929,317.993,-44.896,-4795.0,-3771.25,2371.25,-97.28,-165.68,-232.56
4636.749,962.397,300.303,-36.966,4217.5,-3622.5,2966.25,-89.68,-158.08,-241.68
4636.799,922.442,318.176,-38.918,1802.5,1513.75,2677.5,-88.16,-159.6,-231.04
4636.849,939.705,342.088,-42.578,-2730.0,-2362.5,2642.5,-95.76,-165.68,-223.44
4636.899,907.375,313.235,-39.833,-43.75,-11261.25,2651.25,-82.08,-173.28,-238.64
4636.949,927.139,297.985,-55.51,-3290.0,-14840.0,4331.25,-100.32,-167.2,-218.88
4636.999,949.709,288.103,-68.198,883.75,6615.0,4340.0,-89.68,-173.28,-218.88
4637.049,948.245,300.73,-51.606,1828.75,10263.75,1408.75,-106.4,-162.64,-212.8
4637.099,923.052,336.11,-47.702,3307.5,11453.75,236.25,-95.76,-165.68,-235.6
4637.149,914.573,350.811,-30.134,-4760.0,-8303.75,-2222.5,-104.88,-168.72,-215.84
4637.199,912.987,329.888,-29.707,-7778.75,3570.0,-2467.5,-95.76,-168.72,-221.92
4637.249,931.287,340.075,-37.271,-7087.5,-5993.75,-2310.0,-106.4,-158.08,-220.4
4637.299,932.385,332.206,-17.751,-9528.75,-3272.5,-350.0,-114.0,-155.04,-208.24
4637.349,941.108,331.718,-20.374,-9756.25,1435.0,2668.75,-104.88,-173.28,-223.44
4637.399,926.346,290.97,15.677,-5775.0,-7420.0,2388.75,-92.72,-165.68,-223.44
4637.449,947.391,316.529,-3.66,-7971.25,6825.0,2143.75,-100.32,-161.12,-217.36
4637.499,929.091,289.933,34.343,-332.5,-16511.25,2030.0,-103.36,-142.88,-208.24
4637.549,961.238,309.819,3.416,-7857.5,-1041.25,-892.5,-94.24,-162.64,-214.32
4637.599,927.627,305.793,25.132,-3736.25,-15653.75,-647.5,-92.72,-153.52,-208.24
4637.6491,935.13,245.891,12.566,-6737.5,-9520.0,3587.5,-100.32,-164.16,-203.68
4637.699,935.069,238.144,19.215,3753.75,-14052.5,4690.0,-92.72,-158.08,-194.56
4637.749,935.13,214.232,-34.282,2170.0,-19810.0,70.0,-88.16,-142.88,-188.48
4637.799,946.72,267.485,-109.312,20676.25,-24080.0,-9318.75,-109.44,-144.4,-190.0
4637.849,861.503,357.948,-185.379,32480.0,-47442.5,-14472.5,-100.32,-165.68,-180.88
4637.899,848.083,455.609,-275.171,-25112.5,-7157.5,-7577.5,-100.32,-162.64,-148.96
4637.949,843.203,415.166,-259.616,-33153.75,-19713.75,-542.5,-79.04,-164.16,-168.72
4637.999,835.273,379.237,-278.038,-36960.0,-13991.25,5320.0,-85.12,-170.24,-158.08
4638.049,876.814,383.995,-301.035,-20361.25,-26363.75,7805.0,-95.76,-161.12,-161.12
4638.099,852.841,352.763,-297.558,-29688.75,-10176.25,12171.25,-71.44,-165.68,-148.96
4638.149,920.002,344.101,-387.533,-11130.0,-24368.75,12871.25,-74.48,-144.4,-156.56
4638.199,900.238,326.472,-413.275,-12005.0,-18348.75,13737.5,-88.16,-144.4,-147.44
4638.249,869.433,298.717,-401.807,-6238.75,-7542.5,19320.0,-85.12,-139.84,-136.8
4638.299,847.29,262.361,-372.283,-4943.75,-10123.75,20746.25,-95.76,-124.64,-123.12
4638.349,946.964,330.803,-353.19,4488.75,-1776.25,15662.5,-103.36,-126.16,-136.8
4638.399,910.791,307.379,-334.158,-34002.5,29452.5,17736.25,-91.2,-115.52,-139.84
4638.449,894.87,278.282,-283.528,-33101.25,-761.25,19075.0,-95.76,-109.44,-139.84
4638.499,884.561,204.045,-231.861,-41868.75,5661.25,22268.75,-117.04,-94.24,-136.8
4638.549,948.977,185.562,-210.816,-26757.5,2406.25,14875.0,-107.92,-83.6,-132.24
4638.599,936.96,153.415,-178.791,-12652.5,9388.75,10780.0,-92.72,-77.52,-133.76
4638.649,961.482,168.726,-192.821,-3316.25,7122.5,7315.0,-107.92,-80.56,-144.4
4638.699,927.383,153.293,-178.059,13956.25,9196.25,-3158.75,-110.96,-82.08,-124.64
4638.749,920.856,179.889,-212.829,31508.75,1050.0,-16922.5,-95.76,-77.52,-139.84
4638.799,928.298,164.944,-231.556,41930.0,5958.75,-18970.0,-94.24,-72.96,-135.28
4638.849,883.463,260.165,-249.124,59955.0,12705.0,-15820.0,-98.8,-98.8,-147.44
4638.899,956.48,229.055,-188.307,29890.0,-1365.0,-11506.25,-98.8,-106.4,-135.28
4638.949,944.707,256.627,-241.621,43347.5,23992.5,-15076.25,-97.28,-103.36,-144.4
4638.9992,927.139,225.822,-197.274,15820.0,8557.5,-14787.5,-112.48,-110.96,-123.12
4639.049,921.588,264.923,-224.785,38955.0,8828.75,-18716.25,-107.92,-121.6,-138.32
4639.099,916.769,298.229,-199.592,14621.25,-1321.25,-13597.5,-112.48,-124.64,-142.88
4639.149,970.327,355.081,-218.319,28577.5,10438.75,-15470.0,-118.56,-153.52,-156.56
4639.199,864.065,345.138,-142.74,2712.5,22793.75,-10141.25,-117.04,-130.72,-147.44
4639.249,886.757,323.788,-138.958,1662.5,32882.5,-4112.5,-106.4,-142.88,-144.4
4639.299,880.535,316.468,-118.584,9957.5,14630.0,-4655.0,-104.88,-135.28,-171.76
4639.349,916.281,327.509,-144.631,13151.25,11436.25,-4042.5,-101.84,-156.56,-173.28
4639.399,908.534,330.437,-157.624,9073.75,8811.25,-4147.5,-95.76,-159.6,-170.24
4639.449,906.582,321.409,-165.737,5355.0,6352.5,-2616.25,-91.2,-153.52,-171.76
4639.499,917.44,331.291,-174.521,-1085.0,4777.5,-52.5,-100.32,-153.52,-182.4
4639.549,930.555,318.115,-166.774,-7350.0,11191.25,402.5,-95.76,-156.56,-171.76
4639.599,911.828,298.839,-156.16,-7682.5,10255.0,3946.25,-89.68,-161.12,-186.96
4639.649,944.036,291.946,-159.82,-7700.0,8207.5,2983.75,-83.6,-150.48,-190.0
4639.699,934.154,251.015,-145.546,-1811.25,3613.75,2126.25,-97.28,-152.0,-196.08
4639.749,933.544,219.295,-159.393,-6527.5,14271.25,1557.5,-94.24,-158.08,-200.64
4639.799,898.957,215.513,-140.788,12363.75,-2476.25,227.5,-100.32,-138.32,-185.44
4639.849,903.776,297.619,-156.099,4786.25,6790.0,-1863.75,-95.76,-152.0,-186.96
4639.899,864.004,314.76,-170.983,-3150.0,-14131.25,-3850.0,-95.76,-142.88,-193.04
4639.949,997.594,312.625,-159.088,-25025.0,17710.0,1356.25,-106.4,-150.48,-194.56
4639.999,961.36,269.742,-88.45,-17657.5,21857.5,4033.75,-97.28,-136.8,-185.44
4640.049,924.638,274.256,-24.461,-21822.5,23712.5,4383.75,-98.8,-145.92,-199.12
4640.099,913.414,259.921,-49.288,805.0,-12617.5,1890.0,-95.76,-136.8,-218.88
4640.149,940.559,259.494,-94.611,-5757.5,-13326.25,2826.25,-101.84,-145.92,-202.16
4640.199,944.463,181.353,-99.247,-7157.5,-14323.75,12740.0,-101.84,-144.4,-194.56
4640.249,934.886,173.423,-151.951,8977.5,-13781.25,10535.0,-97.28,-138.32,-185.44
4640.299,954.467,288.957,-155.855,10885.0,1015.0,-4506.25,-112.48,-124.64,-190.0
4640.3491,924.394,289.445,-138.348,7708.75,-2450.0,-4602.5,-98.8,-126.16,-162.64
4640.399,905.057,327.082,-150.548,-5075.0,-1688.75,-3228.75,-100.32,-135.28,-173.28
4640.449,950.685,229.726,-151.402,-2213.75,-5145.0,4768.75,-106.4,-135.28,-174.8
4640.499,958.127,261.873,-147.132,-3928.75,9143.75,2485.0,-97.28,-130.72,-174.8
4640.549,960.506,253.089,-137.067,-3718.75,17228.75,-4130.0,-104.88,-133.76,-176.32
4640.599,928.237,281.698,-132.065,-2773.75,6107.5,-5320.0,-114.0,-136.8,-194.56
4640.649,920.063,269.132,-131.211,-4278.75,6151.25,-2441.25,-100.32,-139.84,-168.72
4640.699,937.692,275.781,-144.814,-5363.75,-5565.0,8.75,-95.76,-130.72,-196.08
4640.749,932.995,257.908,-147.925,-1960.0,-630.0,140.0,-104.88,-130.72,-188.48
4640.799,945.439,250.283,-155.428,1207.5,910.0,-183.75,-124.64,-135.28,-171.76
4640.849,934.337,263.276,-152.439,1006.25,4313.75,-752.5,-110.96,-135.28,-179.36
4640.899,936.228,276.025,-143.167,-638.75,5075.0,-1968.75,-106.4,-132.24,-168.72
4640.949,927.444,279.807,-136.396,-2546.25,3762.5,-2222.5,-101.84,-144.4,-191.52
4640.999,943.365,276.269,-120.231,-6737.5,6562.5,-2380.0,-98.8,-133.76,-185.44
4641.049,928.115,272.609,-120.292,1023.75,5206.25,-1408.75,-95.76,-139.84,-176.32
4641.099,931.287,257.542,-118.645,-376.25,2432.5,148.75,-103.36,-138.32,-164.16
4641.149,953.735,259.921,-111.752,3473.75,4768.75,-1137.5,-92.72,-123.12,-180.88
4641.199,942.45,262.788,-102.907,4873.75,9248.75,-2852.5,-92.72,-139.84,-194.56
4641.249,929.701,286.639,-104.371,3395.0,5845.0,-2633.75,-109.44,-139.84,-188.48
4641.299,916.037,270.169,-109.19,2222.5,2782.5,-1373.75,-98.8,-135.28,-188.48
4641.349,953.979,291.763,-91.744,7770.0,-3823.75,-1233.75,-95.76,-135.28,-200.64
4641.399,908.595,264.008,-63.745,-227.5,16502.5,1890.0,-94.24,-138.32,-206.72
4641.449,889.868,274.744,-79.117,6790.0,-3386.25,1330.0,-89.68,-141.36,-194.56
4641.499,912.682,288.713,-95.343,7350.0,-3832.5,953.75,-80.56,-138.32,-194.56
4641.549,971.913,303.963,-112.606,-761.25,-4147.5,-201.25,-85.12,-141.36,-196.08
4641.599,905.972,271.572,-97.844,2135.0,11261.25,1067.5,-100.32,-142.88,-196.08
4641.649,982.954,297.985,-124.44,2555.0,-10640.0,3036.25,-104.88,-136.8,-177.84
4641.6992,875.045,288.408,-111.935,2616.25,-6483.75,4795.0,-100.32,-133.76,-190.0
4641.749,936.533,276.086,-171.837,-9345.0,-8268.75,9826.25,-95.76,-123.12,-199.12
4641.799,883.463,199.348,-202.032,-1181.25,-31333.75,16292.5,-103.36,-135.28,-199.12
4641.849,948.55,159.027,-238.327,6956.25,-30870.0,15662.5,-92.72,-135.28,-182.4
4641.899,986.37,213.5,-263.764,7026.25,-41641.25,4418.75,-86.64,-126.16,-180.88
4641.949,917.806,207.766,-275.171,-6028.75,1785.0,-4278.75,-101.84,-123.12,-152.0
4641.999,863.943,186.416,-287.92,-2047.5,-23651.25,-5311.25,-100.32,-124.64,-159.6
4642.049,907.314,204.167,-315.858,1260.0,-16948.75,-7857.5,-114.0,-115.52,-148.96
4642.099,933.544,201.3,-330.742,2887.5,-20483.75,-10220.0,-109.44,-135.28,-147.44
4642.149,921.222,226.066,-303.963,-971.25,-4550.0,-10902.5,-103.36,-133.76,-115.52
4642.199,903.959,248.392,-303.353,1680.0,6886.25,-5381.25,-100.32,-135.28,-144.4
4642.249,883.219,282.552,-273.707,-9021.25,11270.0,-3158.75,-112.48,-141.36,-150.48
4642.299,900.97,259.189,-283.223,-4873.75,16336.25,-1933.75,-117.04,-127.68,-130.72
4642.349,888.099,256.932,-250.1,-10246.25,7490.0,-1023.75,-104.88,-147.44,-158.08
4642.399,914.268,259.372,-264.313,551.25,17220.0,-437.5,-103.36,-139.84,-141.36
4642.449,902.068,242.231,-251.259,-1487.5,5565.0,-70.0,-107.92,-136.8,-148.96
4642.499,960.262,297.924,-266.204,7953.75,15881.25,-1496.25,-106.4,-132.24,-161.12
4642.549,873.215,251.259,-216.916,-17045.0,18821.25,3071.25,-101.84,-130.72,-156.56
4642.599,925.004,252.479,-216.306,9563.75,5215.0,-43.75,-89.68,-136.8,-156.56
4642.649,889.441,252.296,-192.76,-3115.0,3753.75,-183.75,-92.72,-141.36,-170.24
4642.699,944.341,258.457,-197.518,2161.25,6763.75,-2047.5,-89.68,-136.8,-159.6
4642.749,944.89,272.548,-180.194,52.5,14953.75,-4917.5,-112.48,-136.8,-162.64
4642.799,898.164,261.263,-155.062,-2870.0,13326.25,-4497.5,-100.32,-129.2,-165.68
4642.849,910.669,265.472,-169.336,315.0,4523.75,-3885.0,-80.56,-145.92,-176.32
4642.899,922.991,258.518,-180.194,-2135.0,6063.75,-2730.0,-104.88,-138.32,-162.64
4642.949,927.688,265.106,-184.769,5460.0,1653.75,-3736.25,-97.28,-139.84,-188.48
4642.999,906.948,260.226,-191.235,2616.25,1662.5,-1977.5,-91.2,-141.36,-171.76
4643.049,921.588,267.363,-195.749,-1531.25,2546.25,533.75,-94.24,-147.44,-188.48
4643.099,903.349,262.239,-192.028,533.75,-848.75,1102.5,-95.76,-152.0,-176.32
4643.1491,909.998,202.093,-195.2,-4252.5,-8951.25,962.5,-110.96,-139.84,-174.8
4643.199,944.28,57.706,-168.177,11795.0,-15925.0,-9292.5,-89.68,-145.92,-176.32
4643.249,931.104,-37.088,-178.669,107843.75,-21743.75,-61565.0,-92.72,-165.68,-156.56
4643.299,830.942,440.908,-426.207,158217.5,-367.5,-72826.25,-92.72,-200.64,-141.36
4643.349,829.966,492.697,-394.609,90667.5,-7376.25,-40057.5,-95.76,-234.08,-115.52
4643.399,830.21,460.306,-408.883,49717.5,11856.25,-9948.75,-103.36,-241.68,-114.0
4643.449,835.456,419.07,-382.653,16686.25,-4130.0,245.0,-68.4,-261.44,-106.4
4643.499,840.824,332.938,-392.596,-1242.5,2555.0,9835.0,-91.2,-244.72,-117.04
4643.549,845.582,279.441,-390.949,-12635.0,-1137.5,14288.75,-95.76,-247.76,-117.04
4643.599,856.623,257.969,-366.671,-5993.75,-7192.5,11235.0,-92.72,-232.56,-117.04
4643.649,863.272,240.035,-388.57,-5495.0,-1802.5,6825.0,-94.24,-229.52,-112.48
4643.699,858.087,244.0,-386.313,-2073.75,-4103.75,5013.75,-104.88,-220.4,-106.4
4643.749,850.34,231.556,-385.276,-4418.75,-1863.75,6781.25,-94.24,-223.44,-107.92
4643.799,863.394,230.519,-393.45,3403.75,-5075.0,3893.75,-103.36,-231.04,-110.96
4643.849,870.226,242.475,-394.182,2913.75,-2073.75,-148.75,-110.96,-211.28,-95.76
4643.899,866.322,254.858,-407.724,3097.5,2756.25,-761.25,-92.72,-220.4,-101.84
4643.949,842.715,254.37,-407.663,-4156.25,4838.75,-901.25,-98.8,-223.44,-86.64
4643.999,854.549,239.791,-404.186,-2388.75,-533.75,1487.5,-86.64,-238.64,-95.76
4644.049,860.71,231.739,-395.89,-1426.25,621.25,455.0,-94.24,-224.96,-103.36
4644.099,857.782,239.059,-402.051,210.0,1933.75,-988.75,-103.36,-229.52,-101.84
4644.149,850.828,244.549,-400.221,1050.0,2975.0,-1347.5,-89.68,-231.04,-98.8
4644.199,853.207,245.403,-410.713,1995.0,288.75,-1942.5,-97.28,-217.36,-106.4
4644.249,838.994,291.946,-412.482,-3710.0,1575.0,-866.25,-100.32,-218.88,-94.24
4644.299,848.266,343.796,-430.05,-15470.0,2178.75,10893.75,-98.8,-223.44,-107.92
4644.349,868.274,381.311,-434.869,-55623.75,9870.0,18523.75,-103.36,-224.96,-101.84
4644.399,856.501,264.374,-404.43,-89302.5,27580.0,30345.0,-109.44,-200.64,-117.04
4644.449,859.856,221.857,-374.113,-77332.5,24193.75,32882.5,-103.36,-179.36,-129.2
4644.4992,866.2,152.073,-301.035,-60532.5,19425.0,26600.0,-94.24,-174.8,-144.4
4644.549,883.097,160.003,-280.966,-26013.75,3788.75,16861.25,-80.56,-153.52,-150.48
4644.599,917.745,226.432,-277.245,-16511.25,3876.25,7621.25,-98.8,-148.96,-150.48
4644.649,913.902,243.024,-275.171,-15627.5,10202.5,4725.0,-100.32,-155.04,-158.08
4644.699,888.831,236.741,-255.285,-19915.0,11935.0,3456.25,-91.2,-141.36,-161.12
4644.749,924.699,231.129,-244.244,-9686.25,7918.75,4882.5,-106.4,-141.36,-152.0
4644.799,915.671,234.606,-230.458,-8977.5,12320.0,1916.25,-101.84,-135.28,-153.52
4644.849,925.187,238.876,-231.251,-4926.25,2248.75,708.75,-89.68,-144.4,-158.08
4644.899,905.179,236.497,-204.96,-6072.5,6422.5,201.25,-98.8,-130.72,-162.64
4644.949,926.956,242.353,-221.125,-1102.5,2065.0,-840.0,-107.92,-135.28,-158.08
4644.999,931.287,253.028,-213.378,743.75,516.25,-1478.75,-91.2,-132.24,-165.68
4645.049,884.439,258.03,-266.936,-5285.0,5521.25,2030.0,-94.24,-138.32,-161.12
4645.099,885.415,204.716,-238.022,16187.5,-64960.0,5355.0,-95.76,-129.2,-164.16
4645.149,970.876,251.564,-324.398,367.5,10823.75,-1898.75,-106.4,-130.72,-139.84
4645.199,882.487,212.463,-318.664,-7901.25,10841.25,1688.75,-98.8,-126.16,-138.32
4645.249,902.19,249.673,-258.457,16625.0,-23992.5,1898.75,-109.44,-130.72,-130.72
4645.299,961.726,276.452,-311.405,1356.25,4751.25,-822.5,-118.56,-136.8,-132.24
4645.349,886.391,247.904,-245.586,-9082.5,9721.25,-4523.75,-101.84,-124.64,-139.84
4645.399,969.717,261.934,-238.937,-10587.5,47328.75,-6238.75,-104.88,-127.68,-147.44
4645.449,887.306,252.967,-183.732,-12031.25,48422.5,-5687.5,-101.84,-130.72,-156.56
4645.499,845.582,233.081,-200.08,2896.25,-26713.75,-5381.25,-101.84,-136.8,-167.2
4645.549,916.22,239.486,-241.499,15505.0,-27903.75,-5355.0,-100.32,-141.36,-155.04
4645.599,889.258,303.109,-239.181,20606.25,-38018.75,-6011.25,-104.88,-141.36,-145.92
4645.649,895.297,263.947,-306.098,-1233.75,-8251.25,-1461.25,-121.6,-136.8,-123.12
4645.699,866.688,277.733,-300.669,5031.25,-11821.25,1120.0,-110.96,-148.96,-147.44
4645.749,912.011,246.562,-362.95,-3412.5,927.5,4681.25,-117.04,-144.4,-121.6
4645.799,936.289,265.716,-366.061,-2791.25,6965.0,5066.25,-106.4,-144.4,-124.64
4645.849,889.136,231.983,-308.721,-11296.25,28446.25,3281.25,-110.96,-139.84,-139.84
4645.899,874.069,236.68,-284.992,-4690.0,19556.25,1128.75,-107.92,-132.24,-148.96
4645.9491,902.861,233.63,-261.812,-5013.75,16205.0,-2152.5,-110.96,-139.84,-152.0
4645.999,915.732,254.126,-261.446,-2073.75,17552.5,-2371.25,-100.32,-141.36,-147.44
4646.0497,914.329,252.174,-247.111,-4348.75,14498.75,-2187.5,-103.36,-133.76,-156.56
4646.099,901.885,247.599,-230.092,1828.75,8960.0,-2782.5,-89.68,-129.2,-161.12
4646.149,904.813,249.063,-230.946,2817.5,2065.0,-4147.5,-101.84,-135.28,-152.0
4646.199,905.545,256.749,-240.157,7866.25,-901.25,-5582.5,-91.2,-142.88,-162.64
4646.249,917.074,269.559,-255.163,9432.5,-1828.75,-5538.75,-104.88,-138.32,-162.64
4646.299,902.129,286.456,-246.013,4366.25,2765.0,-3867.5,-100.32,-155.04,-158.08
4646.349,903.837,276.025,-247.599,-218.75,7393.75,-1128.75,-97.28,-145.92,-148.96
4646.399,902.678,276.147,-238.205,-971.25,3640.0,-542.5,-104.88,-153.52,-164.16
4646.449,909.51,271.694,-245.647,857.5,6413.75,-393.75,-117.04,-144.4,-145.92
4646.499,910.547,266.143,-250.893,2143.75,726.25,612.5,-118.56,-145.92,-167.2
4646.549,909.022,267.729,-235.643,-78.75,3237.5,796.25,-95.76,-144.4,-148.96
4646.599,906.643,265.472,-246.44,498.75,2458.75,525.0,-100.32,-142.88,-158.08
4646.649,913.963,262.544,-240.462,-2143.75,2765.0,0.0,-109.44,-142.88,-138.32
4646.699,904.569,261.202,-242.902,-980.0,1356.25,-61.25,-88.16,-147.44,-153.52
4646.749,913.78,259.25,-249.368,-96.25,2126.25,148.75,-101.84,-142.88,-165.68
4646.799,913.597,263.215,-243.695,-656.25,4506.25,-183.75,-109.44,-138.32,-153.52
4646.849,908.839,254.614,-238.144,-2458.75,5897.5,-271.25,-104.88,-145.92,-153.52
4646.899,920.246,267.241,-247.538,245.0,6221.25,-612.5,-100.32,-138.32,-159.6
4646.949,902.983,258.884,-223.016,-1662.5,4690.0,-691.25,-101.84,-155.04,-159.6
4646.999,911.462,271.023,-230.031,1443.75,4611.25,-1251.25,-95.76,-138.32,-156.56
4647.049,911.584,266.448,-230.763,-1225.0,3605.0,-953.75,-101.84,-141.36,-159.6
4647.099,907.131,263.032,-228.262,-1977.5,3097.5,-253.75,-101.84,-144.4,-173.28
4647.149,923.601,261.568,-234.301,656.25,2870.0,-341.25,-100.32,-147.44,-176.32
4647.199,908.839,260.714,-227.042,-420.0,3570.0,-1023.75,-101.84,-139.84,-174.8
4647.249,913.292,268.278,-237.168,560.0,5460.0,-638.75,-89.68,-135.28,-170.24
4647.2992,911.767,263.398,-226.859,70.0,4103.75,-306.25,-107.92,-141.36,-174.8
4647.349,911.767,260.226,-222.284,-603.75,4235.0,-595.0,-88.16,-145.92,-165.68
4647.399,914.817,261.751,-221.735,866.25,3036.25,-1058.75,-85.12,-147.44,-174.8
4647.449,912.377,268.095,-220.698,-770.0,5022.5,-1303.75,-80.56,-133.76,-164.16
4647.499,915.305,268.217,-220.637,953.75,3640.0,-1277.5,-97.28,-147.44,-159.6
4647.549,911.645,262.727,-217.709,-1242.5,4515.0,-87.5,-97.28,-145.92,-168.72
4647.599,921.222,257.908,-227.835,1163.75,3815.0,-1207.5,-95.76,-144.4,-174.8
4647.649,915.061,266.631,-210.206,1933.75,2975.0,-1435.0,-97.28,-155.04,-176.32
4647.699,922.259,268.339,-218.258,586.25,5923.75,-1233.75,-94.24,-133.76,-179.36
4647.749,917.135,265.96,-210.877,-1855.0,4716.25,-1111.25,-103.36,-136.8,-158.08
4647.799,919.453,273.036,-209.291,-1128.75,6798.75,-1417.5,-101.84,-130.72,-183.92
4647.849,914.512,259.738,-209.23,498.75,3062.5,-297.5,-98.8,-144.4,-176.32
4647.899,914.817,267.79,-204.533,-148.75,3272.5,-1023.75,-85.12,-152.0,-180.88
4647.949,918.66,266.021,-210.938,516.25,3902.5,-1015.0,-82.08,-148.96,-180.88
4647.999,912.499,269.925,-207.766,-2082.5,2257.5,-1032.5,-88.16,-153.52,-176.32
4648.049,923.113,269.864,-212.158,-673.75,4305.0,-1925.0,-88.16,-148.96,-164.16
4648.099,915.366,268.949,-205.875,-385.0,2397.5,-1408.75,-86.64,-155.04,-174.8
4648.149,915.488,267.851,-204.777,1680.0,1741.25,-2275.0,-109.44,-148.96,-177.84
4648.199,910.12,272.548,-205.631,-2275.0,4086.25,-288.75,-94.24,-158.08,-179.36
4648.249,912.011,276.391,-207.217,708.75,2546.25,-350.0,-89.68,-148.96,-174.8
4648.299,921.954,268.583,-212.158,-1137.5,1452.5,621.25,-106.4,-147.44,-194.56
4648.349,912.743,264.008,-206.424,411.25,306.25,8.75,-103.36,-141.36,-174.8
