TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1075.3261,702.232,380.64,-562.786,341.25,2695.0,-472.5,-132.24,-117.04,86.64
1075.3762,702.293,382.531,-566.873,-542.5,2283.75,-393.75,-121.6,-127.68,77.52
1075.4261,695.888,374.906,-562.664,-148.75,1242.5,-542.5,-121.6,-129.2,86.64
1075.4762,709.186,397.476,-565.592,-166.25,3185.0,-1321.25,-117.04,-121.6,77.52
1075.5261,695.095,377.102,-560.102,525.0,3500.0,-735.0,-136.8,-117.04,86.64
1075.5761,696.925,376.614,-560.895,805.0,2310.0,-1041.25,-118.56,-130.72,95.76
1075.6261,704.306,385.215,-567.3,700.0,2388.75,-1190.0,-120.08,-114.0,76.0
1075.6761,693.692,381.311,-565.165,-936.25,1846.25,-236.25,-124.64,-117.04,74.48
1075.7261,696.376,386.313,-567.178,315.0,2450.0,-988.75,-115.52,-121.6,76.0
1075.7761,702.293,384.3,-564.677,-481.25,2852.5,-778.75,-130.72,-120.08,82.08
1075.8261,699.975,381.799,-562.847,-175.0,3640.0,-533.75,-126.16,-117.04,83.6
1075.8761,696.437,382.165,-563.518,-428.75,2878.75,-1032.5,-110.96,-123.12,77.52
1075.9261,700.707,385.093,-563.274,-691.25,2458.75,-1032.5,-117.04,-121.6,97.28
1075.9761,698.145,382.653,-562.298,-778.75,2546.25,-735.0,-110.96,-115.52,92.72
1076.0261,698.389,384.178,-562.115,-595.0,2896.25,-490.0,-121.6,-115.52,72.96
1076.0761,697.535,386.069,-561.2,-393.75,3018.75,-673.75,-124.64,-120.08,92.72
1076.1261,696.193,383.568,-561.139,-848.75,2642.5,-341.25,-115.52,-121.6,80.56
1076.1761,704.367,398.025,-563.884,-297.5,3062.5,-971.25,-124.64,-114.0,83.6
1076.2261,701.195,377.895,-560.468,-700.0,3027.5,-700.0,-133.76,-118.56,95.76
1076.2761,697.23,384.666,-563.335,411.25,2808.75,-332.5,-112.48,-121.6,83.6
1076.3261,698.694,381.799,-564.128,936.25,2826.25,-638.75,-118.56,-121.6,82.08
1076.3761,699.365,390.827,-564.189,175.0,2931.25,-691.25,-118.56,-124.64,76.0
1076.4261,695.888,387.228,-564.433,936.25,2852.5,-1015.0,-123.12,-127.68,79.04
1076.4761,704.489,381.982,-566.263,78.75,3080.0,-682.5,-121.6,-117.04,82.08
1076.5261,698.633,383.324,-562.603,262.5,4121.25,-227.5,-115.52,-123.12,94.24
1076.5762,699.67,381.738,-564.555,-183.75,3666.25,-280.0,-110.96,-121.6,77.52
1076.6261,701.378,385.398,-562.603,-78.75,2843.75,-533.75,-117.04,-115.52,79.04
1076.6761,698.938,382.104,-563.213,-17.5,2581.25,-236.25,-109.44,-115.52,94.24
1076.7261,701.378,383.446,-562.603,533.75,2721.25,-411.25,-124.64,-124.64,85.12
1076.7761,698.999,382.348,-561.688,490.0,3228.75,-813.75,-117.04,-109.44,92.72
1076.8261,701.073,382.836,-565.104,227.5,3290.0,-428.75,-117.04,-123.12,76.0
1076.8761,698.938,378.444,-563.457,166.25,2756.25,-490.0,-133.76,-114.0,86.64
1076.9261,700.585,378.383,-563.152,-2030.0,3036.25,-595.0,-130.72,-117.04,71.44
1076.9761,699.792,385.093,-555.527,-463.75,3220.0,-166.25,-123.12,-110.96,76.0
1077.0261,699.121,382.653,-562.298,481.25,2765.0,-848.75,-115.52,-127.68,82.08
1077.0761,703.696,385.398,-561.322,918.75,2572.5,-1260.0,-120.08,-121.6,89.68
1077.1261,696.742,379.481,-568.337,-831.25,2038.75,-96.25,-120.08,-121.6,71.44
1077.1761,695.522,386.618,-562.908,-122.5,2476.25,-770.0,-110.96,-112.48,80.56
1077.2261,706.441,385.886,-562.42,-341.25,3412.5,-367.5,-112.48,-110.96,79.04
1077.2761,696.437,384.91,-563.03,-297.5,3710.0,-367.5,-126.16,-127.68,83.6
1077.3261,700.768,382.165,-560.041,87.5,3150.0,-761.25,-123.12,-117.04,85.12
1077.3761,701.927,382.592,-561.993,-341.25,2668.75,-568.75,-114.0,-109.44,101.84
1077.4261,704.367,379.359,-563.518,210.0,2581.25,-402.5,-126.16,-123.12,79.04
1077.4761,703.086,381.738,-562.725,673.75,2966.25,-1085.0,-123.12,-118.56,79.04
1077.5261,696.681,385.154,-562.969,61.25,2975.0,-883.75,-118.56,-112.48,74.48
1077.5761,702.476,383.263,-565.409,-638.75,2625.0,-113.75,-118.56,-123.12,89.68
1077.6261,698.572,376.736,-560.651,-201.25,2117.5,-647.5,-118.56,-127.68,88.16
1077.6761,707.539,392.962,-566.141,717.5,3570.0,-1828.75,-126.16,-127.68,74.48
1077.7261,699.243,381.006,-558.394,638.75,3605.0,-883.75,-121.6,-124.64,89.68
1077.7761,700.402,378.078,-558.15,717.5,3403.75,-428.75,-124.64,-114.0,91.2
1077.8261,704.611,380.396,-561.566,1163.75,3001.25,-1382.5,-123.12,-124.64,80.56
1077.8761,698.206,388.143,-563.579,-96.25,2966.25,-840.0,-115.52,-118.56,79.04
1077.9261,696.62,381.189,-562.786,1207.5,2415.0,-1058.75,-107.92,-117.04,80.56
1077.9761,708.088,382.409,-564.799,910.0,3596.25,-1531.25,-129.2,-109.44,79.04
1078.0261,699.426,385.032,-561.688,638.75,4103.75,-857.5,-124.64,-117.04,88.16
1078.0761,696.681,382.409,-561.627,175.0,3657.5,-901.25,-112.48,-123.12,88.16
1078.1261,702.842,383.812,-562.237,43.75,3027.5,-831.25,-110.96,-121.6,83.6
1078.1761,699.243,382.897,-559.919,297.5,2800.0,-717.5,-121.6,-120.08,94.24
1078.2261,703.025,383.202,-561.2,910.0,2992.5,-1023.75,-136.8,-112.48,89.68
1078.2761,701.317,387.716,-560.651,770.0,3123.75,-1050.0,-132.24,-109.44,80.56
1078.3261,698.816,385.703,-562.481,402.5,3263.75,-551.25,-117.04,-132.24,82.08
1078.3761,701.622,385.398,-563.884,743.75,3062.5,-560.0,-118.56,-123.12,71.44
1078.4261,694.79,373.808,-560.346,306.25,2152.5,-411.25,-121.6,-110.96,83.6
1078.4761,710.711,395.402,-564.982,-1575.0,2896.25,-778.75,-104.88,-112.48,72.96
1078.5261,700.646,373.991,-557.906,385.0,3788.75,-481.25,-115.52,-115.52,72.96
1078.5761,698.023,374.906,-562.115,673.75,2563.75,-638.75,-118.56,-104.88,77.52
1078.6261,704.367,382.592,-563.762,761.25,2441.25,-1295.0,-121.6,-118.56,69.92
1078.6761,698.389,384.788,-565.104,-910.0,2047.5,-656.25,-107.92,-120.08,80.56
1078.7261,697.108,385.947,-566.141,-647.5,1391.25,-840.0,-123.12,-124.64,97.28
1078.7761,704.611,381.128,-566.568,210.0,2686.25,-1207.5,-112.48,-118.56,92.72
1078.8261,698.206,385.276,-563.396,-70.0,3438.75,-945.0,-126.16,-115.52,82.08
1078.8761,697.901,380.518,-563.518,-166.25,2476.25,-1181.25,-124.64,-120.08,77.52
1078.9261,698.999,386.313,-565.714,-183.75,2091.25,-1067.5,-132.24,-124.64,74.48
1078.9761,700.036,380.518,-565.592,-78.75,1977.5,-761.25,-123.12,-126.16,88.16
1079.0261,695.034,384.544,-564.555,96.25,2590.0,-1172.5,-114.0,-120.08,103.36
1079.0761,699.792,384.971,-565.531,-183.75,2695.0,-682.5,-129.2,-123.12,80.56
1079.1261,694.607,386.862,-567.91,-743.75,2975.0,-288.75,-126.16,-130.72,76.0
1079.1761,697.169,379.542,-569.435,1277.5,2170.0,-1093.75,-117.04,-115.52,83.6
1079.2263,699.121,380.823,-562.786,-1977.5,3001.25,-638.75,-109.44,-110.96,89.68
1079.2761,696.986,387.716,-560.529,-341.25,3517.5,-148.75,-121.6,-123.12,95.76
1079.3264,696.62,380.213,-563.213,245.0,3237.5,-507.5,-107.92,-118.56,77.52
1079.3761,700.524,391.742,-566.385,507.5,3325.0,-787.5,-115.52,-123.12,68.4
1079.4262,697.596,383.385,-566.202,-420.0,2712.5,-17.5,-101.84,-123.12,83.6
1079.4761,698.938,382.531,-566.385,-516.25,2808.75,-498.75,-112.48,-124.64,88.16
1079.5262,707.112,382.897,-564.616,-175.0,3272.5,-367.5,-123.12,-117.04,77.52
1079.5761,699.121,381.555,-562.786,-183.75,3421.25,-262.5,-118.56,-120.08,76.0
1079.6261,697.23,382.653,-563.64,43.75,2808.75,-603.75,-101.84,-123.12,86.64
1079.6761,701.988,383.751,-562.42,-297.5,2826.25,-507.5,-110.96,-130.72,88.16
1079.7261,697.169,381.555,-566.507,332.5,2905.0,-866.25,-126.16,-120.08,74.48
1079.7761,699.975,384.422,-564.311,148.75,3071.25,-560.0,-112.48,-129.2,80.56
1079.8261,701.134,383.995,-565.287,-113.75,3080.0,-306.25,-121.6,-121.6,82.08
1079.8761,695.827,385.459,-560.285,-376.25,2607.5,-306.25,-123.12,-123.12,77.52
1079.9261,707.112,391.986,-564.86,455.0,3167.5,-1085.0,-117.04,-118.56,85.12
1079.9761,699.182,382.47,-562.664,857.5,3193.75,-455.0,-103.36,-112.48,86.64
1080.0261,698.45,378.932,-562.786,892.5,3018.75,8.75,-110.96,-127.68,77.52
1080.0761,699.67,379.664,-564.921,1032.5,2598.75,-1023.75,-130.72,-117.04,79.04
1080.1261,705.343,386.13,-567.361,455.0,2791.25,-822.5,-127.68,-110.96,74.48
1080.1761,698.206,378.322,-566.69,971.25,2791.25,-848.75,-115.52,-120.08,85.12
1080.2261,703.635,381.921,-566.934,210.0,3535.0,-1032.5,-114.0,-123.12,103.36
1080.2761,699.67,379.969,-564.738,-236.25,3902.5,-481.25,-118.56,-121.6,92.72
1080.3261,698.023,381.555,-562.298,-262.5,3535.0,-700.0,-114.0,-123.12,76.0
1080.3761,699.06,383.568,-560.651,-245.0,2773.75,-962.5,-104.88,-118.56,69.92
1080.4261,703.086,382.714,-564.25,218.75,2572.5,-542.5,-118.56,-123.12,71.44
1080.4761,700.89,381.311,-563.213,743.75,2782.5,-691.25,-129.2,-114.0,80.56
1080.5261,697.718,380.396,-566.385,577.5,2922.5,-787.5,-115.52,-124.64,85.12
1080.5761,697.84,382.47,-567.361,113.75,2563.75,-385.0,-130.72,-100.32,92.72
1080.6261,698.755,379.176,-564.86,-411.25,2143.75,-35.0,-114.0,-120.08,66.88
1080.6761,705.343,388.082,-566.446,612.5,3438.75,-1732.5,-118.56,-109.44,79.04
1080.7261,698.267,378.81,-560.529,420.0,3570.0,-997.5,-110.96,-115.52,80.56
1080.7761,696.742,379.603,-562.481,-157.5,3036.25,52.5,-114.0,-124.64,103.36
1080.8261,700.219,379.725,-566.324,717.5,2835.0,-1443.75,-121.6,-124.64,85.12
1080.8761,702.415,389.668,-566.934,0.0,2870.0,-1400.0,-123.12,-117.04,71.44
1080.9261,696.864,383.568,-571.143,717.5,2765.0,-787.5,-126.16,-129.2,77.52
1080.9761,704.672,379.908,-565.165,472.5,3587.5,-962.5,-130.72,-124.64,89.68
1081.0261,701.012,378.81,-565.104,0.0,4103.75,-481.25,-126.16,-121.6,86.64
1081.0761,702.171,380.274,-562.969,-210.0,3885.0,-560.0,-132.24,-124.64,86.64
1081.1261,700.036,383.751,-564.189,-61.25,3290.0,-691.25,-115.52,-114.0,77.52
1081.1761,702.781,383.934,-562.603,-17.5,2922.5,-385.0,-114.0,-129.2,79.04
1081.2261,699.914,381.372,-559.431,726.25,3071.25,-752.5,-123.12,-126.16,86.64
1081.2761,703.574,382.409,-564.982,595.0,3158.75,-1330.0,-120.08,-123.12,97.28
1081.3261,696.925,385.764,-560.407,-236.25,2765.0,-778.75,-117.04,-110.96,80.56
1081.3761,697.718,382.653,-564.982,70.0,2747.5,-813.75,-114.0,-114.0,85.12
1081.4261,696.742,381.311,-563.518,-70.0,2738.75,-1015.0,-123.12,-120.08,79.04
1081.4761,703.025,382.836,-562.542,1968.75,3403.75,-1951.25,-121.6,-117.04,89.68
1081.5261,699.731,376.736,-561.993,-341.25,3710.0,-971.25,-114.0,-130.72,80.56
1081.5761,693.997,375.577,-560.773,735.0,3018.75,-332.5,-117.04,-127.68,88.16
1081.6261,702.476,378.932,-565.47,1330.0,2563.75,-1321.25,-142.88,-112.48,89.68
1081.6761,701.988,390.827,-564.067,1102.5,3255.0,-1426.25,-127.68,-124.64,72.96
1081.7261,695.278,378.444,-566.568,630.0,2765.0,-595.0,-114.0,-127.68,79.04
1081.7761,704.489,376.37,-568.52,210.0,3115.0,-831.25,-112.48,-130.72,80.56
1081.8261,697.291,378.749,-565.348,735.0,4173.75,-892.5,-124.64,-117.04,79.04
1081.8761,696.498,380.213,-561.688,87.5,3622.5,-1076.25,-110.96,-110.96,72.96
1081.9261,700.768,384.849,-564.006,113.75,2625.0,-787.5,-110.96,-124.64,85.12
1081.9761,699.548,381.372,-564.799,26.25,2415.0,-455.0,-130.72,-124.64,88.16
1082.0261,702.049,379.42,-564.372,498.75,2371.25,-1015.0,-115.52,-110.96,77.52
1082.0761,699.182,385.215,-567.361,752.5,2091.25,-1190.0,-110.96,-120.08,71.44
1082.1261,698.572,381.738,-567.727,17.5,2590.0,-735.0,-123.12,-114.0,86.64
1082.1761,700.951,380.091,-568.581,201.25,2581.25,-813.75,-124.64,-117.04,82.08
1082.2261,693.204,374.967,-564.433,-857.5,1732.5,-612.5,-118.56,-114.0,82.08
1082.2761,705.77,392.596,-569.313,-1461.25,2817.5,-1461.25,-112.48,-124.64,79.04
1082.3261,692.411,383.507,-564.311,-490.0,2931.25,-743.75,-123.12,-121.6,91.2
1082.3761,696.01,377.59,-567.544,-323.75,2563.75,-560.0,-123.12,-120.08,77.52
1082.4261,699.792,384.422,-568.398,52.5,2677.5,-1251.25,-117.04,-126.16,79.04
1082.4761,692.411,386.496,-567.666,-638.75,3167.5,-1058.75,-121.6,-118.56,77.52
1082.5261,693.692,389.363,-566.507,-945.0,2528.75,-560.0,-104.88,-126.16,95.76
1082.5761,696.986,383.69,-566.629,-376.25,3237.5,-831.25,-120.08,-114.0,82.08
1082.6261,699.243,383.446,-565.897,-385.0,3815.0,-297.5,-112.48,-114.0,79.04
1082.6761,696.864,383.324,-562.298,131.25,3543.75,-560.0,-112.48,-120.08,88.16
1082.7261,695.034,384.117,-563.335,498.75,3088.75,-568.75,-127.68,-115.52,80.56
1082.7761,697.901,383.141,-565.897,525.0,2773.75,-166.25,-120.08,-129.2,83.6
1082.8261,701.866,381.433,-567.239,875.0,3150.0,-288.75,-124.64,-112.48,92.72
1082.8761,697.596,381.921,-567.239,743.75,3342.5,-603.75,-114.0,-129.2,83.6
1082.9261,698.511,383.873,-569.13,385.0,3176.25,-157.5,-115.52,-130.72,85.12
1082.9761,693.57,374.906,-566.507,-140.0,2108.75,-61.25,-118.56,-115.52,77.52
1083.0261,701.439,383.568,-565.531,-2248.75,2826.25,-437.5,-124.64,-123.12,74.48
1083.0761,694.973,380.945,-563.03,201.25,3648.75,-673.75,-117.04,-123.12,76.0
1083.1261,696.437,377.773,-566.934,113.75,2975.0,-498.75,-117.04,-118.56,83.6
1083.1761,702.842,385.093,-571.143,245.0,2992.5,-997.5,-130.72,-123.12,76.0
1083.2261,696.925,383.507,-565.409,-1050.0,3088.75,-376.25,-117.04,-118.56,80.56
1083.2763,697.901,386.923,-566.69,-1067.5,2528.75,-490.0,-114.0,-114.0,85.12
1083.3261,704.916,382.531,-564.311,367.5,3902.5,-700.0,-124.64,-127.68,85.12
1083.3762,698.328,380.152,-560.773,8.75,4418.75,-218.75,-127.68,-110.96,65.36
1083.4261,698.389,382.897,-557.418,306.25,3255.0,-787.5,-120.08,-112.48,83.6
1083.4762,699.609,385.032,-561.993,-8.75,2677.5,-787.5,-115.52,-114.0,82.08
1083.5261,699.67,379.603,-561.505,323.75,2213.75,-568.75,-126.16,-118.56,85.12
1083.5761,701.988,381.616,-564.372,411.25,2458.75,-866.25,-133.76,-110.96,77.52
1083.6261,699.731,383.629,-564.372,507.5,2922.5,-962.5,-110.96,-129.2,77.52
1083.6769,699.914,381.433,-568.459,297.5,2835.0,-446.25,-126.16,-121.6,86.64
1083.7261,698.45,374.662,-564.86,262.5,2345.0,-507.5,-132.24,-123.12,94.24
1083.7761,700.89,391.864,-563.03,-2520.0,2896.25,113.75,-123.12,-114.0,88.16
1083.8261,696.986,379.847,-558.455,8.75,3535.0,796.25,-106.4,-127.68,85.12
1083.8761,702.903,376.675,-562.908,525.0,3115.0,708.75,-112.48,-115.52,82.08
1083.9261,704.55,374.54,-565.287,682.5,3018.75,-1942.5,-120.08,-112.48,94.24
1083.9761,695.339,386.618,-563.945,183.75,2353.75,-1408.75,-121.6,-117.04,74.48
1084.0261,698.45,385.093,-565.653,-201.25,2283.75,-306.25,-112.48,-117.04,82.08
1084.0761,707.539,376.736,-566.812,105.0,3342.5,-472.5,-112.48,-123.12,88.16
1084.1261,700.097,378.078,-565.165,551.25,3745.0,-945.0,-120.08,-110.96,88.16
1084.1761,697.779,378.566,-562.603,43.75,3526.25,-1137.5,-114.0,-121.6,82.08
1084.2261,699.06,384.117,-562.237,-288.75,2712.5,-630.0,-109.44,-121.6,74.48
1084.2761,702.049,375.699,-563.579,17.5,2870.0,-393.75,-139.84,-115.52,98.8
1084.3261,702.171,378.078,-564.311,420.0,3001.25,-831.25,-121.6,-118.56,79.04
1084.3761,699.304,385.886,-564.677,358.75,3141.25,-1085.0,-107.92,-115.52,80.56
1084.4261,699.426,382.714,-562.176,-8.75,3193.75,-507.5,-109.44,-118.56,74.48
1084.4761,699.426,374.906,-563.213,-280.0,2905.0,-210.0,-127.68,-124.64,86.64
1084.5261,705.038,390.095,-566.568,1137.5,3587.5,-2222.5,-114.0,-114.0,79.04
1084.5761,701.988,376.492,-562.847,-892.5,3351.25,-1163.75,-130.72,-118.56,80.56
1084.6261,698.145,377.529,-564.067,17.5,3202.5,-113.75,-123.12,-115.52,89.68
1084.6761,702.232,377.468,-565.653,673.75,2686.25,-980.0,-112.48,-115.52,82.08
1084.7261,704.123,386.618,-568.764,280.0,3237.5,-1391.25,-133.76,-112.48,65.36
1084.7761,696.376,379.359,-565.836,1242.5,3325.0,-883.75,-126.16,-120.08,74.48
1084.8261,704.733,378.2,-563.518,-796.25,3001.25,-612.5,-114.0,-126.16,89.68
1084.8761,702.903,377.346,-562.298,253.75,4156.25,-577.5,-121.6,-115.52,80.56
1084.9261,699.487,381.982,-561.871,-140.0,4025.0,-857.5,-123.12,-121.6,72.96
1084.9761,699.792,379.481,-561.993,61.25,3220.0,-848.75,-129.2,-127.68,80.56
1085.0261,704.794,378.444,-559.309,96.25,2677.5,-367.5,-114.0,-129.2,89.68
1085.0761,708.759,377.346,-561.322,490.0,1811.25,-498.75,-124.64,-129.2,79.04
1085.1261,703.574,380.03,-560.712,708.75,2983.75,-787.5,-124.64,-120.08,80.56
1085.1761,702.476,379.786,-561.871,866.25,3062.5,-831.25,-117.04,-121.6,80.56
1085.2261,699.609,379.115,-564.494,498.75,2686.25,-770.0,-127.68,-117.04,89.68
1085.2762,697.352,386.008,-566.629,1933.75,1986.25,-1741.25,-115.52,-124.64,79.04
1085.3261,705.831,379.786,-565.226,-2108.75,2047.5,-883.75,-120.08,-133.76,88.16
1085.3761,696.132,377.041,-564.677,192.5,1968.75,-428.75,-109.44,-124.64,80.56
1085.4261,699.609,374.357,-566.568,918.75,1662.5,-980.0,-110.96,-120.08,86.64
1085.4761,706.868,382.47,-568.764,402.5,2065.0,-883.75,-121.6,-110.96,77.52
1085.5261,695.034,376.736,-570.594,-918.75,1338.75,-288.75,-107.92,-121.6,83.6
1085.5761,700.28,380.335,-571.143,-1111.25,1863.75,-892.5,-114.0,-118.56,95.76
1085.6261,702.842,378.627,-567.544,-761.25,3062.5,-542.5,-117.04,-120.08,103.36
1085.6761,699.609,376.736,-565.714,-700.0,3333.75,-770.0,-127.68,-115.52,86.64
1085.7261,696.376,381.982,-566.69,-533.75,2826.25,-1076.25,-117.04,-114.0,69.92
1085.7761,700.463,381.372,-566.385,-743.75,2467.5,-586.25,-115.52,-121.6,86.64
1085.8261,699.548,382.226,-564.433,-341.25,2703.75,-551.25,-112.48,-121.6,89.68
1085.8761,699.67,382.775,-562.786,-70.0,2896.25,-717.5,-144.4,-110.96,68.4
1085.9261,699.426,384.971,-566.507,455.0,3290.0,-612.5,-123.12,-120.08,80.56
1085.9761,701.805,382.531,-568.093,1190.0,3115.0,-822.5,-114.0,-117.04,77.52
1086.0261,703.33,387.289,-566.141,-1890.0,2948.75,-463.75,-110.96,-109.44,88.16
1086.0761,699.426,380.274,-561.566,-122.5,3220.0,-166.25,-117.04,-114.0,71.44
1086.1261,697.108,378.566,-568.886,595.0,2546.25,-708.75,-117.04,-121.6,77.52
1086.1761,703.818,383.812,-568.215,560.0,2896.25,-778.75,-114.0,-117.04,82.08
1086.2261,697.23,374.723,-572.18,-253.75,2896.25,-262.5,-106.4,-109.44,91.2
1086.2761,698.145,382.287,-565.714,-910.0,2336.25,-603.75,-133.76,-124.64,95.76
1086.3261,703.33,382.165,-566.324,-533.75,3605.0,-358.75,-129.2,-115.52,86.64
1086.3761,698.45,378.993,-563.945,-568.75,3806.25,-253.75,-112.48,-120.08,95.76
1086.4261,698.084,378.993,-562.542,-43.75,3403.75,-752.5,-117.04,-121.6,85.12
1086.4761,702.232,380.579,-565.897,-271.25,2931.25,-525.0,-133.76,-110.96,88.16
1086.5261,702.293,379.542,-562.42,87.5,2922.5,-411.25,-126.16,-127.68,92.72
1086.5761,703.818,378.627,-562.725,498.75,3158.75,-787.5,-110.96,-115.52,86.64
1086.6261,697.474,379.908,-562.176,0.0,3176.25,-700.0,-132.24,-133.76,86.64
1086.6761,703.269,377.102,-564.006,516.25,2625.0,-612.5,-139.84,-118.56,85.12
1086.7261,702.293,376.553,-563.335,-2213.75,3018.75,-726.25,-126.16,-126.16,88.16
1086.7761,698.938,381.494,-559.797,-525.0,2975.0,-253.75,-121.6,-121.6,86.64
1086.8261,699.426,376.126,-565.775,271.25,3123.75,-770.0,-115.52,-126.16,74.48
1086.8761,702.598,384.056,-564.555,455.0,2983.75,-1146.25,-120.08,-123.12,83.6
1086.9261,698.755,378.261,-564.433,-988.75,2143.75,70.0,-124.64,-115.52,94.24
1086.9761,704.367,381.006,-566.019,-1093.75,2555.0,-682.5,-118.56,-123.12,89.68
1087.0261,704.184,383.507,-560.834,-236.25,3167.5,-560.0,-123.12,-117.04,86.64
1087.0761,701.012,380.518,-560.834,-96.25,3176.25,-428.75,-123.12,-115.52,72.96
1087.1261,696.132,381.677,-562.969,0.0,2642.5,-691.25,-106.4,-123.12,85.12
1087.1761,702.293,380.579,-563.335,96.25,2336.25,-577.5,-123.12,-127.68,97.28
1087.2263,702.903,377.773,-563.091,840.0,2572.5,-376.25,-114.0,-124.64,101.84
1087.2761,700.707,380.396,-564.86,813.75,2835.0,-918.75,-120.08,-120.08,82.08
1087.3263,701.256,380.64,-568.947,201.25,3106.25,-472.5,-112.48,-120.08,71.44
1087.3761,695.4,376.431,-564.982,-665.0,2537.5,-87.5,-120.08,-120.08,74.48
1087.4262,707.661,391.315,-567.605,-166.25,3395.0,-1557.5,-124.64,-126.16,97.28
1087.4761,700.89,378.627,-560.651,446.25,3228.75,-980.0,-117.04,-114.0,88.16
1087.5261,700.646,376.98,-563.274,428.75,3220.0,-183.75,-114.0,-118.56,80.56
1087.5761,702.842,379.542,-565.226,918.75,3202.5,-1330.0,-115.52,-124.64,98.8
1087.6261,697.718,387.777,-564.555,262.5,3255.0,-1312.5,-120.08,-117.04,79.04
1087.6761,695.827,382.165,-565.409,1041.25,2738.75,-1347.5,-130.72,-98.8,98.8
1087.7261,708.393,379.908,-564.677,463.75,3587.5,-1102.5,-114.0,-112.48,86.64
1087.7761,701.744,377.59,-562.359,420.0,4453.75,-848.75,-129.2,-123.12,91.2
1087.8261,701.134,381.189,-564.25,455.0,3666.25,-1155.0,-112.48,-123.12,86.64
1087.8761,701.561,383.568,-562.847,183.75,3018.75,-988.75,-126.16,-123.12,92.72
1087.9261,702.659,377.59,-563.823,297.5,2992.5,-516.25,-123.12,-107.92,82.08
1087.9761,703.574,377.712,-563.03,1303.75,2931.25,-1058.75,-135.28,-118.56,83.6
1088.0267,699.731,381.128,-561.749,542.5,3106.25,-1058.75,-112.48,-115.52,79.04
1088.0761,703.269,379.664,-563.213,0.0,2975.0,-490.0,-121.6,-117.04,82.08
1088.1261,700.097,380.274,-559.858,131.25,3500.0,-560.0,-115.52,-110.96,85.12
1088.1761,709.247,384.666,-566.751,1960.0,3255.0,-1916.25,-130.72,-120.08,63.84
1088.2261,709.918,377.407,-563.274,-2126.25,3561.25,-752.5,-110.96,-124.64,88.16
1088.2761,696.986,375.211,-560.163,-35.0,2782.5,-341.25,-110.96,-123.12,85.12
1088.3261,704.55,379.237,-565.409,595.0,2476.25,-1050.0,-127.68,-118.56,83.6
1088.3761,703.452,383.568,-563.274,113.75,2948.75,-892.5,-115.52,-110.96,79.04
1088.4261,697.413,378.688,-565.165,770.0,2528.75,-1032.5,-106.4,-121.6,77.52
1088.4761,703.208,378.749,-569.923,-157.5,2476.25,-962.5,-124.64,-117.04,101.84
1088.5261,704.733,377.529,-566.324,-271.25,3333.75,-586.25,-123.12,-115.52,94.24
1088.5761,697.962,378.993,-562.542,-280.0,3088.75,-1277.5,-114.0,-110.96,85.12
1088.6261,701.134,381.311,-561.993,-437.5,2380.0,-1058.75,-114.0,-121.6,80.56
1088.6761,702.598,381.433,-562.603,-306.25,2318.75,-822.5,-123.12,-104.88,71.44
1088.7261,703.025,379.664,-561.749,-52.5,2362.5,-1050.0,-121.6,-118.56,76.0
1088.7761,703.818,380.884,-562.481,236.25,2852.5,-1286.25,-118.56,-123.12,80.56
1088.8261,693.326,387.289,-563.091,-673.75,2450.0,-988.75,-120.08,-112.48,91.2
1088.8761,703.94,379.054,-567.3,1172.5,1697.5,-918.75,-124.64,-118.56,83.6
1088.9261,702.537,376.431,-565.104,-1811.25,2537.5,-542.5,-127.68,-121.6,76.0
1088.9761,700.097,381.982,-561.505,393.75,2870.0,-288.75,-121.6,-124.64,85.12
1089.0261,698.023,381.799,-565.104,953.75,2870.0,-612.5,-114.0,-110.96,94.24
1089.0761,701.317,390.4,-566.019,752.5,3036.25,-656.25,-115.52,-115.52,82.08
1089.1261,694.668,378.078,-567.422,70.0,2852.5,70.0,-114.0,-115.52,83.6
1089.1761,702.415,380.64,-569.74,-87.5,2957.5,-315.0,-101.84,-121.6,77.52
1089.2261,705.282,379.115,-564.982,-113.75,3526.25,-192.5,-124.64,-114.0,92.72
1089.2761,698.511,381.372,-563.945,-175.0,3325.0,-280.0,-132.24,-106.4,86.64
1089.3261,698.511,380.945,-564.555,-105.0,2835.0,-603.75,-114.0,-110.96,82.08
1089.3761,699.975,379.176,-564.921,-367.5,2826.25,-420.0,-110.96,-120.08,79.04
1089.4261,697.596,380.701,-562.603,157.5,2896.25,-542.5,-121.6,-123.12,77.52
1089.4761,701.5,379.298,-564.494,271.25,2843.75,-752.5,-117.04,-115.52,79.04
1089.5261,699.06,380.64,-565.348,280.0,3115.0,-691.25,-121.6,-123.12,89.68
1089.5761,695.4,374.296,-563.884,-175.0,2371.25,-385.0,-120.08,-117.04,86.64
1089.6261,705.221,386.679,-565.897,-2607.5,2835.0,-673.75,-114.0,-124.64,83.6
1089.6761,698.816,380.884,-559.553,-446.25,2896.25,-131.25,-127.68,-124.64,92.72
1089.7261,699.975,376.98,-564.494,516.25,3150.0,-428.75,-127.68,-114.0,88.16
1089.7761,703.513,386.191,-563.762,551.25,2922.5,-1006.25,-123.12,-114.0,94.24
1089.8261,698.999,382.348,-567.666,-848.75,2983.75,-385.0,-121.6,-120.08,76.0
1089.8761,698.511,385.52,-569.496,-997.5,2423.75,-437.5,-110.96,-127.68,88.16
